followers,following,follower_following_ratio,public_repos,gh_impact,name_h,Team type
0.0,2.0,0.0,184.0,1.0,xjG4Cs-gr2wQ2sqJ5KExxg/DVq2cthpdsQaMshh9IUMSg,human
0.0,2.0,0.0,184.0,1.0,xjG4Cs-gr2wQ2sqJ5KExxg/ZSkXSUGSvCXqPGznppi9tQ,human
0.0,0.0,0.0,22.0,0.0,xjVC2BKqEHXC280iXR_xWw/aSZsZ-dclG75tBRLBVQybQ,human
14.0,18.0,1.4666666666666668,46.0,2.0,xjhmY424rS9hzVhDdKKdoA/Vps5oMbifn82x2v3WTytUw,human
1.0,5.0,0.5,13.0,0.0,xjokIanG7j_CiZRVGF-qgg/BoGLxT_LQm54XynMjJZRKA,human
147.0,1967.0,0.7503347834010824,239.0,26.0,xjp0Fs6OKMFtYDCnG7HflQ/F-EfMYlVE-BBvs3A63_XBw,human
19.0,24.0,0.7916666666666666,399.0,2.0,xk9oEl1Rd1VTBWWFoA8eFg/GKCelMzCI1suxNVdsjpsuQ,human
19.0,24.0,0.7916666666666666,399.0,2.0,xk9oEl1Rd1VTBWWFoA8eFg/SxZo_WXlkdOfl6NTmXj26A,human
19.0,24.0,0.7916666666666666,399.0,2.0,xk9oEl1Rd1VTBWWFoA8eFg/oBC4rnfdXlODO60KhatgoA,human
23.0,21.0,3.0,185.0,3.0,xkHf2hu9SRJfwSsXPqZfYw/j2DJkA4_isQiEExUFOTsjw,human
0.0,0.0,0.0,9.0,0.0,xkLIbQ9lFXY1MUMFiNRunw/0WTDBbv3ZxgbP23dZs0EFQ,human
29.0,19.0,3.022222222222222,46.0,0.0,xkXuT3LwijnKpQk0EwNRng/V3l4h_KpQfubLpXMCoq01A,human
2.0,2.0,2.0,33.0,0.0,xkYO30oXSgYLHnCg-GFHIw/PF421NdGguezop0coZKukg,human
0.0,1.0,0.0,25.0,0.0,xkj8g58R2ShNg7NPUIOB8g/WW510z76hN9oWJxRo00dJw,human
0.0,2.0,0.0,28.0,0.0,xkkNxBTm6s5ZtrR-ELsAog/96WS9WFlWdkHn8evvFvTNA,human
0.0,2.0,0.0,24.0,0.0,xkkNxBTm6s5ZtrR-ELsAog/Yazsd2mpT-ap75XmkzMAsQ,human
0.0,2.0,0.0,24.0,0.0,xkkNxBTm6s5ZtrR-ELsAog/ZWDNn1vn1ZPYbtsQv98pCw,human
20.0,6.0,5.333333333333333,21.0,0.0,xknsPoFvFd2vb8fvs3ltmA/7XqGDROAuwrGFEN2FisCiw,human
1.0,1.0,1.0,49.0,0.0,xksvY0WRYImmF5tc9ZoSMg/2WlXeNm5xKD_oZ_G05yvyg,human
2.0,1.0,0.0,20.0,0.0,xktUAlVvTqI7i5IbcBVyIA/jq_OATRZ1WGqp75_enjL5A,human
4.0,17.0,0.45,59.0,2.0,xlQdZjo66TlIcSGsKdjbsw/OT89JyYUhP3fPH3qqTcfGw,human
2.0,17.0,0.2,39.0,2.0,xlh6lo7XlFRCpkH5vl_1_Q/-UAPBK3VxONRihRwJV8rbQ,human
1.0,5.0,1.0,37.0,0.0,xlmY2gR0XJebi0wPOfvvmQ/cSSpApf10q2plILR0CRUnw,human
2.0,4.0,0.6666666666666666,37.0,0.0,xmNGOl_WMWCzWFoUxvXNwQ/CHQxoUxMBz0QXfRUKatlXQ,human
0.0,2.0,0.0,29.0,2.0,xmd0-YhHCkhFiLDFZC8Sjw/lbn-6MpEJK_B76oiRFn9rQ,human
4.0,14.0,1.0,298.0,4.0,xmg16jxV5r5ZU6hg9bQrQg/1EtNYp5LXLQfpHR15MLz1w,human
87.0,246.0,1.0774603174603175,304.0,12.0,xmnjyfNtF3u4tOhuYQ6bng/_JuRYmUyMZEuGpBnZbISBg,human
0.0,1.0,0.0,40.0,1.0,xnFzeFB-8WemgGZwH8679A/8JgAO2nIYsykcRpOX4U2SQ,human
0.0,1.0,0.0,31.0,1.0,xnFzeFB-8WemgGZwH8679A/gjmTlp8hj3m50Y8I3Py6mQ,human
2.0,2.0,1.0,3.0,0.0,xnOlXpuil-TFblgWth0Z4w/cLHUyxenmpavDySJKkILJA,human
0.0,12.0,0.0,22.0,2.0,xnaLk5Bdysy8YAXspsaL1w/PQtoXjFsSRyEsNRR_aXuCA,human
16.0,12.0,3.0,25.0,1.0,xo9bro37BAzojyDoctRMMw/0V7XHg8Z_C8a9hW4iLHazA,human
1.0,1.0,1.0,28.0,0.0,xoJDNMIKYzAD9xt38WAiCQ/6WQ2oWGTlMQZ1Kh1KnqPuw,human
0.0,0.0,0.0,13.0,0.0,xoNT9IUAOke5D3OVh1kFpQ/5h_-jTZ1_u6zw2OYaRVy1Q,human
19.0,14.0,3.6,96.0,4.0,xoVhgGQH9FUu0f-IfR_Q_Q/PAm40JVTeGt5ngIwblXHug,human
0.0,35.0,0.0,36.0,3.0,xoW7P-fxPuGR-DUX2614yQ/XT7u3KPZrhdq5xP89EHKTQ,human
53.0,46.0,1.325,62.0,3.0,xogv_UkDXSY1q12ucZHbSg/KSBhzHbFmDJugiiu4DF16g,human
3.0,2.0,1.0,56.0,0.0,xor5ZLLNS1U_K2zhuPMQ7Q/4ocBFPzlMfarAZOm3BH_TA,human
4.0,8.0,2.6666666666666665,52.0,1.0,xoxQ893wWss4eB17WnvXbQ/ugBt4wLhSPp3T85MTaXUdA,human
49.0,35.0,2.218390804597701,77.0,3.0,xpDbNMr6CeLTnYYtgXNaxw/aVytBa6yhL80S1h4HifLgg,human
1.0,0.0,0.0,20.0,0.0,xpI_9BV0_AXPxQd2QD-7FQ/89fgRJ2V661j3kP-A3hUMw,human
0.0,6.0,0.0,13.0,2.0,xpjh6hl1OtgqLupqsZDtNA/ZsnPWR9BkxDtnTcZ4wxTDg,human
0.0,0.0,0.0,29.0,0.0,xpweinyurzuZN_Pphd2jew/3-5uzX_VOxaYDetukyTNKA,human
0.0,0.0,0.0,33.0,0.0,xpweinyurzuZN_Pphd2jew/7I2kcic5PcnitTWbfh-sZw,human
0.0,0.0,0.0,14.0,1.0,xpzOhwREBSb69LwZ60RpSQ/xge7GWPwt_4rXLXqd6ergg,human
4.0,14.0,0.3333333333333333,25.0,0.0,xqHzbJ2gmv_a4T5J4mqaQw/TzUcr2PRF2LcMpcaQZLFdw,human
6.0,4.0,1.0,51.0,2.0,xr7vzdr3OVoU7BH0TNVCQA/k6MBr3CE9ZcNBwn2BhW5qg,human
1.0,1.0,0.0,23.0,3.0,xrLlg5co_y1aQ5pmypYIiQ/xeZTba_aaugA7viPAPjiLA,human
0.0,2.0,0.0,37.0,2.0,xrNZf9-fI1vBZ0RpWwLg1Q/7PcV1teaJpi3_sA1f51yHw,human
0.0,1.0,0.0,11.0,0.0,xrgZBTMVkBZrFtp459cOAA/HPRNeFB6_pgcrmgr0pplGg,human
3.0,9.0,0.375,21.0,0.0,xs0Gg1aUYsHvI3nAo6ZmKA/BekcexxGK8y9Z637KYBt9Q,human
2.0,4.0,0.6666666666666666,54.0,1.0,xsTRWTOZ1y25OvDvW1f2RA/4PqaDWwumzU_AVXJviKs2Q,human
73.0,71.0,1.8848484848484852,87.0,4.0,xsaQcMeLRNMXkMncCPzSiw/7O8vq8gUaprz1jLsaKHdZQ,human
3.0,1.0,0.0,17.0,2.0,xsjUazJhS7QIZCuib5aiIg/ifoLqvk6bcTGVP4xb1eiYg,human
4.0,8.0,1.25,35.0,0.0,xskty-h1ag8PckCqYra7qw/09Ih0DDE6X9B-0MAZyHI3A,human
3.0,5.0,3.0,56.0,0.0,xsyU09eGqYDYmO4Q8tWZIw/4P3ZX-uRYkrkSjuuFnhtuQ,human
3.0,5.0,3.0,56.0,0.0,xsyU09eGqYDYmO4Q8tWZIw/AIb8j1oAa9ge5_ld6eBd8Q,human
3.0,5.0,3.0,56.0,0.0,xsyU09eGqYDYmO4Q8tWZIw/L4ec3qRJkytKXK894Ah07Q,human
3.0,3.0,3.0,44.0,0.0,xsyU09eGqYDYmO4Q8tWZIw/SUQ5pyLcTl8BfIavF_SSrQ,human
0.0,0.0,0.0,11.0,0.0,xtE_9PgxVNlERAj6qbtyAg/QCBR9L4Mw6rTO886w9ZTKw,human
0.0,0.0,0.0,4.0,0.0,xtMmNpFQ1FyKv9ZiLUOCmw/GgjUOZqhzKPB4UaPT9L0-Q,human
16.0,56.0,0.6133333333333333,81.0,2.0,xuQ5YpLJrGKGus3CQEDwgA/hSDhNW0wTX-Dv_xeMHaAtA,human
2.0,2.0,0.5,26.0,1.0,xuhGmGfolVme2XQMNoEhxg/HT_jBAgBpOdetO85_h_2Lg,human
2.0,2.0,0.5,26.0,1.0,xuhGmGfolVme2XQMNoEhxg/W7SOgCAGRM9ivrhl3tox5Q,human
28.0,24.0,3.052631578947368,100.0,4.0,xumZQgOxSow6O7ZdgO59yg/rDmNF9DnwSsJJLZNj4snLA,human
16.0,12.0,3.125,48.0,1.0,xv4Qglps-HvO2QhAg6Movg/Wi465fSXKNYkNCQTCzO8Fw,human
0.0,1.0,0.0,19.0,0.0,xvDJxLzNi2YVA_ph297ryQ/ZviortGyQ4CIUwoXPMUBag,human
5.0,6.0,0.3333333333333333,46.0,1.0,xvRmpl6k6E10ub8koNBPrw/NzoTkJJGXGu6O-O45Y7wqw,human
11.0,243.0,0.08104575163398695,331.0,14.0,xvTKieMzg5Rt8BYWOXrinA/xvTKieMzg5Rt8BYWOXrinA,human
29.0,18.0,7.0476190476190474,71.0,2.0,xvXUWM6Cj7DtOoRaM3YinQ/laACc83ceKCa2VRoGPIQUw,human
2.0,3.0,0.0,67.0,1.0,xw72qrXEAUybQBz6aH6LHA/-lPWyJAsP6G0wNtTgDSqew,human
2.0,3.0,0.0,67.0,1.0,xw72qrXEAUybQBz6aH6LHA/Eh9XpNsadZriTXUSmuNyog,human
2.0,3.0,0.0,75.0,1.0,xw72qrXEAUybQBz6aH6LHA/U3Wt950BkBjcTXACR4TaQg,human
1.0,3.0,0.3333333333333333,48.0,1.0,xw87-Wj6OdB9I2tyjfBwVA/eMcIYJe2Re26Yypo_awVOg,human
4.0,50.0,0.06,48.0,2.0,xwAwEKddAuV2dYBxSDpF1Q/nxxCoRs0idEg6PwHbtHykw,human
0.0,0.0,0.0,11.0,0.0,xwIcb_cE4_m0NqTOajigCA/aC1PQxwKLmybcl_rL_Ghww,human
25.0,37.0,1.3666666666666667,81.0,3.0,xwIe-VggDt2ZdrTDLuc7Hg/Pcx0TwFsZXmbgmMlQkUC0g,human
16.0,1.0,0.0,15.0,0.0,xwlOaH4rrPTVZE9V_-7H4Q/-tiSaGACG4vafZ6fuifQfg,human
2.0,0.0,0.0,55.0,0.0,xwlYdgXseZPyaYi0cClz7w/OjeVu2HVN3VFtPNF_yI-PQ,human
0.0,0.0,0.0,14.0,1.0,xwrtF6egG8oS8z9YCP8kXA/LM09m9iM5M4iTftR45gekQ,human
33.0,1046.0,0.7968578921905635,226.0,10.0,xwwGOZOLh-wu9uLHmrLzgA/Zu47zXhRcCDh0Qvm4cf2sQ,human
10.0,38.0,0.30303030303030304,99.0,2.0,xxQWcPBefiqIe711tVLUSQ/jyWWI_OZhfXVFUKpfn-u-Q,human
53.0,65.0,2.3395833333333336,81.0,4.0,xxTvtt3spvOUJ1QGyK1QfA/2DnjwWIWT0JF60kcYuhZ8Q,human
0.0,83.0,0.0,23.0,4.0,xxaeWNTtVZ1YtwgMLqZJrw/pd81NDhbdQAGp9NBI1gBEw,human
1.0,95.0,0.01098901098901099,137.0,1.0,xxqBC8sEVU3fYFPCH6yhTQ/boLFkov-00E1rYpH_UnQYw,human
0.0,2.0,0.0,27.0,0.0,xy4mLryn8mf2gbdmWn_t7Q/tD23YIOnSoThV_J9biw0Fw,human
5.0,7.0,0.7142857142857143,18.0,2.0,xyjPBzl7CqxqnT8YgOjjIw/w_x3bHB3w4o3EhhCDQISvQ,human
0.0,0.0,0.0,4.0,0.0,xynaaSO3kbr8qxyypqZ4pw/YxNN4HK4AMq62WFxPu3GAw,human
13.0,51.0,0.2549019607843137,84.0,3.0,xz-NvBjdcfK0EVq1i36niw/qKOqOpUYzg5h3E2Ho_GVpQ,human
95.0,120.0,1.6388888888888888,86.0,6.0,xzSWBJVkZPm-Mo4BaBQY0A/kWW4-6OgigFgIqWVHU0UJw,human
25.0,36.0,1.3571428571428572,199.0,3.0,xzZsytgkj2fGflSlp6v2gA/XJuWOr7BgWES3AICyUSIgg,human
6.0,12.0,1.0,47.0,2.0,xzj7cdM21HdhImWYmQuODw/dMQZ45AUU5-rX9TqxZSA5Q,human
4.0,7.0,0.2,22.0,1.0,y--EfF4cjBM3V7b3MJT75Q/ljtw8NL8lDf6aIj8ZwEuJQ,human
2.0,2.0,0.0,2.0,1.0,y-5_aeJN2VXJ8TakZ96UgA/1Z7leYtFT1hwWdjBT7jo9g,human
9.0,476.0,0.21686646686646685,161.0,10.0,y-k8CE3Ee8aeFdypxFYkYQ/wGnBEtjwv02AGaeF21WnQA,human
10.0,20.0,0.5263157894736842,86.0,5.0,y-oVpR2fGRzCpxEXLOWp5g/gTUrPPx2mzMHdD_CtiMn6Q,human
1.0,5.0,0.5,53.0,1.0,y0-WWZ_1fkxgoMBgwT_VlA/Vd1aonRYUCvNiNVJufjqmw,human
0.0,0.0,0.0,8.0,0.0,y0MaBXQ9AuxUn6wQXtXT1A/vqG0aag3DSyjHLhaRLQRVQ,human
10.0,12.0,3.4,58.0,2.0,y0d4SGZ5fTENYrNwY9V2BQ/sfk3zbrUmtcLDJkrQhsmhA,human
0.0,0.0,0.0,37.0,0.0,y1A_6mN5Ehy6mft-Q7KbmQ/8fLvui2IZ4xJKcXLiRt_bw,human
0.0,0.0,0.0,34.0,0.0,y1A_6mN5Ehy6mft-Q7KbmQ/XUHrgMPlZJ88Pe-YB4A08g,human
0.0,0.0,0.0,37.0,0.0,y1A_6mN5Ehy6mft-Q7KbmQ/tThAzj4de9C1_75HITkfwA,human
12.0,9.0,2.2,51.0,2.0,y1HKJuMR4hMvIPHpgrupDg/JxoAY7BO9QKzbAmikmkG7A,human
3.0,4.0,1.0,19.0,3.0,y1Mfc9J71gTXdMDAejiDeQ/WBjZgeXG5iemBRHy326mtQ,human
0.0,1.0,0.0,42.0,0.0,y1t80EhR5H-agQaUk0I_cQ/NvYeqE4sOsVIPQkobgKq5A,human
6.0,17.0,0.35294117647058826,36.0,1.0,y232bbKcoH3jzf0RuWWc5Q/-jCP1XRPHsJnk2iNDBpfVA,human
0.0,1.0,0.0,22.0,0.0,y27KD4_sm09Hh502tNyhfg/rXRNnvW8j5cvawCLHzWA1Q,human
13.0,8.0,2.5,51.0,3.0,y2NO0q4_6Qbk2-ZF9YmnoA/r7F15j38aqy71b_h3KFP1w,human
1.0,19.0,0.07142857142857142,52.0,1.0,y2QYrbrc3SF5hfxPMMvfjg/gPq-HuoDSmC4ZFOww5bkDg,human
30.0,54.0,0.9,510.0,7.0,y2QYrbrc3SF5hfxPMMvfjg/onWCf93i0GskKEy9mDxKhg,human
1.0,13.0,0.1,18.0,1.0,y2afPy7RHW5ztL3xUi5Ohw/8Lkvjbhb8jZDMny1lCTX-g,human
2.0,3.0,1.5,41.0,1.0,y2ah1mbIHEV4yRw34tY8Jw/TNa7DCO9lOATMuev-BDtEQ,human
0.0,1.0,0.0,6.0,0.0,y2iy2J1TZxPOixikQQyHbw/UTADGFy7kUC4OhaefLIlWw,human
171.0,128.0,7.204048742138365,197.0,6.0,y2tuHVVF3jQ1CFnzAuXvzA/KVC-dDWpsVdeVLFMNpQodg,human-bot
1.0,1.0,1.0,15.0,1.0,y3-RfJZIy_aVjUts2A5W3g/YT5XDuVl_qVTKxgzVyX-Bw,human
36.0,58.0,2.6666666666666665,126.0,3.0,y31HvSYA-vA2SgSnm2YGLg/Lff4ygYt0-KogAu6Kcq1MA,human
0.0,2.0,0.0,37.0,0.0,y32PqmQH5VQy0rupDyBcrQ/nRXVaSU41WlJeWa4rHzZhQ,human
1.0,1.0,0.0,38.0,0.0,y32PqmQH5VQy0rupDyBcrQ/qlnWfCEj8JTQ1nmP_mUcTQ,human
8.0,9.0,1.45,63.0,1.0,y35a6RAjodkTWjS4tMFABw/Sjyxm28xQae4zNNRFejMmQ,human
22.0,11.0,4.2,68.0,1.0,y35a6RAjodkTWjS4tMFABw/dgwIUDFLDt1RsiMZmrb-ww,human
9.0,9.0,2.5,101.0,2.0,y3OyHwsH1-9ckgO1pCN6Eg/XI2NbXO6zbMFAme1NuzuXg,human
4.0,5.0,1.0,19.0,0.0,y3XLMoQuqBldr5szM7E8ug/4_r8upq8hTyZgh7vWLVhCA,human
0.0,23.0,0.0,16.0,2.0,y41QQQk59h3ASyXJvKzuUA/fRo88qapBloi8JqtXzlHQw,human
1.0,3.0,0.5,10.0,0.0,y42d2xu5hPqd2pkbZKZOcA/hg8zD-VbY-4r_ZnTXaDd0g,human
627.0,150.0,9.08695652173913,125.0,3.0,y4BLPy9rsaquu-uluVlR5w/1Avs3QVIUGJeQZbCG-SegA,human
627.0,150.0,9.08695652173913,125.0,3.0,y4BLPy9rsaquu-uluVlR5w/tBwMEOksdWVW_jFAT9QjMg,human
4.0,4.0,2.0,7.0,1.0,y4DFC9oAoUhYbajv0rrL2g/TI8arIg_QkjXmx8EFG6Isw,human
0.0,0.0,0.0,16.0,0.0,y4OP7TUxSzLDYXqNyNifoA/0IssgUKLqXmv92hyKVZudg,human
0.0,0.0,0.0,36.0,1.0,y4W5GJbO_wDEXRjtSBTdfQ/ZvYYG8tM_0zTj7yASgNttg,human
7.0,11.0,0.7,58.0,2.0,y4ZqMtfncZ5Sg1BXvpGIHA/akMR4VsMbPXxhSLg1OQBnA,human
0.0,2.0,0.0,39.0,1.0,y4_jClPrycFuYxw-1rgRzQ/AaJtbk5bzh8_z7mYCMwKZw,human
0.0,0.0,0.0,19.0,0.0,y4mAiejZ_kixuZtq33-Bug/sdRQDl0ruMdYjRwOHRXW_w,human
1.0,3.0,0.3333333333333333,6.0,1.0,y5Gxyhw3obIjHTPfBYKfWg/gSFVPus6GQPr6yeiypbCUA,human
0.0,0.0,0.0,6.0,0.0,y5Pibjr1GxHrxrry6Ol-Qw/aIxSNc_o8m2QAmqnKvJgqw,human
108.0,80.0,4.682529239766081,67.0,3.0,y6E_uPm5gyS48yzbg-mKoQ/jf1fdzBFxz-pd61VgbAsyw,human
4.0,15.0,0.26666666666666666,70.0,2.0,y6GAxAVB_exgUgQkKNgY2w/_RAzSo3P6TGjD971UG21Iw,human
0.0,0.0,0.0,22.0,0.0,y6IWHvlwPiSYOnvMEwZWLA/nu6Dr8Qna76LJFJFitpgXQ,human
0.0,2.0,0.0,28.0,3.0,y6IwIizO2dyE79m2v142CA/9cfyK8-DLJmwU3QDk6vXuA,human
94.0,69.0,6.287878787878788,605.0,2.0,y7rxKpzullNE24DXKOjCYA/WREfooDxeIffqLYFIjk6kg,human
0.0,0.0,0.0,30.0,0.0,y8EBESB2Ty7TDKPI9T2bWA/7ZsbYw4dS_CnpklnbMB6jA,human
17.0,24.0,1.156862745098039,35.0,3.0,y8Jw59EHVSrsluSuhR5okg/0s4ZVIP-oRwAZuWYeeNWkw,human
51.0,76.0,3.092760180995475,413.0,4.0,y8Jw59EHVSrsluSuhR5okg/8LsIZOsffKjzdQEO5TbNWg,human
0.0,0.0,0.0,21.0,0.0,y8Jw59EHVSrsluSuhR5okg/Nl3QcWAbg-8VhZDhjSFhrA,human
24.0,60.0,3.092760180995475,362.0,4.0,y8Jw59EHVSrsluSuhR5okg/OSwy7YlHYZjtDEfYHXZ7hA,human
24.0,60.0,3.092760180995475,409.0,4.0,y8Jw59EHVSrsluSuhR5okg/V5vb074jNkzg4YCKforX1Q,human
0.0,0.0,0.0,22.0,0.0,y8Jw59EHVSrsluSuhR5okg/VUIoq_YJ9XV_s8-OX0CMCA,human
44.0,31.0,2.966386554621849,45.0,4.0,y8Jw59EHVSrsluSuhR5okg/ioZUAnz02TG4D3KB_6bkKw,human
44.0,31.0,2.966386554621849,47.0,4.0,y8Jw59EHVSrsluSuhR5okg/k6kHJ0nEHe3CIz-qju4oKQ,human
30.0,15.0,2.142857142857143,64.0,3.0,y8Jw59EHVSrsluSuhR5okg/n0SJyMq-RExjw_RF_c7pdQ,human
16.0,23.0,1.156862745098039,23.0,3.0,y8Jw59EHVSrsluSuhR5okg/uedhnpdCsNt-D9co_0VjKw,human
30.0,33.0,2.0,342.0,0.0,y8Jw59EHVSrsluSuhR5okg/vDITzB9WfgQUX1nzKFsgkQ,human
55.0,49.0,3.2352941176470584,125.0,4.0,y8QZ6o_CWKOr2e8mMTwvyg/r8F4N7RTh9aN7uTDc5lcwQ,human
0.0,4.0,0.0,38.0,3.0,y9AsF0_TUxoiI8clew16nA/ZalIHuHyTJZOkstpW7mFRw,human
12.0,19.0,1.5625,11.0,1.0,y9FHQzQJOv8OgqEDwPTOUQ/6v-Bi5HnTCBuWDW2yglLCQ,human
21.0,16.0,3.2666666666666666,63.0,2.0,y9FtN5hS7-tCrwMuyv5ewQ/WFvgEk3Yup8xim7nnF7kVw,human
5.0,9.0,1.5,56.0,1.0,y9JhkHypdONqMsuFxnnVxQ/WLnYuDjLgb0WqMPkwFoOAg,human
10.0,7.0,2.5,68.0,1.0,y9QpRK4bHnDfJw6Sm9La-Q/aSGzqqQD-kH_d6MbmcOvcw,human
1.0,0.0,0.0,13.0,1.0,y9aow8gsM8RwlVbaHekCpg/1fc1IKOfnCSDJh3oHrEoCQ,human
0.0,3.0,0.0,5.0,0.0,yA1q2U8J_ekWgVP9JP2FEw/7PZycZP0MCZEh4wuPIOopg,human
21.0,13.0,5.8,57.0,4.0,yA4BdM6woZuPEj4gUebG_g/deU2S9HAsRkublndOMtxGw,human
3.0,1.0,2.0,16.0,0.0,yA7KQGuxQB4M4feBsvSYLw/o4vVE4vzVRTfQaF5Xrv1ww,human
10.0,20.0,0.5,30.0,2.0,yABQw4DrxQxmwGYWLKQ2oQ/XeubXv6YQhX6isGKJmuH-A,human
56.0,1487.0,1.541834729398318,618.0,21.0,yAGJsKqhAbTu1yi2yUxZzw/0b76A8ecoLhOzEiN6pa8aA,human
766.0,2244.0,3.032099120500698,768.0,34.0,yAGJsKqhAbTu1yi2yUxZzw/Z8NtgEF_P9CVV3XFk0QReA,human
60.0,40.0,7.45945945945946,80.0,3.0,yAHnNjju29nY7biRxAZRLg/rBLuSu2xdutzzj9sDR6QNg,human
3.0,4.0,0.0,19.0,1.0,yALkCrf1jCWq9Cfo8HfYTA/8KO3EpI1fOHVshsSf7hwig,human
0.0,0.0,0.0,8.0,0.0,yAQWEYgO2_qml-JLu18C6g/BUBBlmG9n0XoqIh1Id4P7w,human
0.0,0.0,0.0,4.0,0.0,yAc8SAys3-2awjV02k8lwg/exKHBIcDBJsueo3A4ZM-xQ,human
5.0,3.0,3.5,30.0,0.0,yAl-3abhazRV5eM33VkrvA/xOZ503cNgCwVLL2-EOnjZw,human
1.0,0.0,0.0,22.0,0.0,yAuFUK11R8yeyCt9-na_ug/VKAr5x2cj8J6QIJofZmN2A,human
2.0,1.0,2.0,37.0,0.0,yBEfb0lfSBWwJE1cbLQMLQ/xb4ekpGBK8CUt39y84J4fQ,human
9.0,25.0,0.5,56.0,0.0,yBPJWth8LFt63wN-4m04-w/x7unXQUuCyxhUIrz809CEw,human
2.0,5.0,1.0,54.0,2.0,yBccuEtM5cvDKWjdxXLrow/sljkvBmBQOKNJYyEehX_vw,human
2.0,3.0,0.0,39.0,2.0,yByzBnSi1wfTAb2RMY3iFw/yc8JgFOcKDsxcdfn2qJ9XQ,human
14.0,11.0,2.4444444444444446,59.0,2.0,yC3H-YXHZlssQhmd6jjluA/ysS_K07-eCBVdxDx01EFhQ,human
2.0,30.0,0.14285714285714285,40.0,4.0,yCLBtjhT7Sc7iWh6xQX5-g/0BEAmJSwSDeWjXUWKDB07Q,human
4.0,20.0,0.25,55.0,0.0,yCLBtjhT7Sc7iWh6xQX5-g/J5XJvkWKKWjaR4OVfvENzQ,human
0.0,0.0,0.0,14.0,0.0,yCfi6L0JSovERiVjheDB1w/q-N_NZE_y_or-4EbH9EnYg,human
23.0,132.0,1.16793893129771,120.0,9.0,yCjy-nB6bMQ5iMMYpziadw/41Rg0S7ZfkR7pV_0CRyisQ,human
0.0,1.0,0.0,47.0,1.0,yD5QVD53DcZSwq_uqSlk7w/OmK1YfjkNgTrHVBcSkTH1g,human
25.0,140.0,0.7700381679389313,244.0,9.0,yDQ2HZaaXEH6qRnH2A7ovg/Kmbb9E4oj9vXgp5RrJhXeA,human
20.0,131.0,0.1450381679389313,125.0,7.0,yDQ2HZaaXEH6qRnH2A7ovg/b43NVf0FdgfPCq6wI3wdiA,human
19.0,132.0,0.1450381679389313,149.0,6.0,yDQ2HZaaXEH6qRnH2A7ovg/nXWio1KhOQrXKVBXT0xTOA,human
1.0,2.0,0.5,12.0,2.0,yDYEamS2NaycUD42f_sfXg/HxJ_8DVODE_IfGE4R0FexQ,human
1.0,2.0,1.0,18.0,0.0,yDcOIYJA8BMEEKmdC6dYHA/FKMTCre_64n1n2y5BRQ7Sw,human
11.0,17.0,1.303030303030303,125.0,4.0,yDurw0pijurtx7TKWpyabw/lHl6IFfcSi3E-w05URxsww,human
1.0,13.0,0.1,27.0,1.0,yE3sHtvQkpx9t2VHcbrTsg/e5_RpeXN3lQBa3ixkl2kDQ,human
1.0,1.0,1.0,12.0,0.0,yEBLyae3HXd8eNpyKuBQxg/UOd5fJ7hn-apI_e5-YYR8w,human
24.0,293.0,0.6602461209202782,153.0,5.0,yEEUYWd4jMcBObN_lfNXLw/iD-9PrSHoBnKKMqaBLbYzg,human
113.0,228.0,1.07463891630035,248.0,12.0,yFazzbFvgoVPQ0ye4aCdtg/6QCpAgu7XbVi_jsUiHOnjQ,human
4.0,1.0,4.0,26.0,0.0,yFh6ilxoKHH4FgUmVQokXw/QzjVPfY7pCSn2f4A8IEX9A,human
20.0,20.0,5.866666666666667,109.0,3.0,yFxd1MOFSbjC2dIQcmSWkQ/Fcy-L6rURuJzSdh9UnwS1w,human
35.0,62.0,2.8798418972332014,100.0,3.0,yG0dooRf_EK30lRDrivQyA/ScItjzRRgOSYq4zZE4KU9g,human
85.0,59.0,4.601648351648351,130.0,4.0,yG1NrdnFczasYiRkKyZ3lw/Wirv8JDmmJUnu-SfyhMdgg,human
8.0,9.0,1.1428571428571428,49.0,2.0,yGnQKZcj_DE-dmHV2mGUKQ/U0NpsJ0fHwRvjpmJJmWReg,human
6.0,8.0,0.7142857142857143,20.0,1.0,yHUYPtyyW3tOAiggFalSoQ/rzLctWY1y7gX2Zk9Uo5NcQ,human
1.0,4.0,0.3333333333333333,43.0,1.0,yHZEwXsJfdS3kJuPz4V-Fw/nBxOZH9rwl4e7IitsUjG6A,human
2.0,5.0,2.0,20.0,0.0,yHgVLDMtI1AqH6ablyX4Hw/2_dsuhjFGERSX7BNNgAc8w,human
1.0,8.0,0.125,9.0,1.0,yIgISydQxcpuE6yt65adpQ/pLjxeO9pNkypoxpVCoHrSw,human
20.0,9.0,4.5,39.0,2.0,yIykuHxLRAGp4eDTmaj06g/KiJc9WQgB9bZR-Y6LZBeoQ,human
12.0,9.0,3.1666666666666665,36.0,3.0,yJPQS2BjzNmnNFeIRE95Kw/WY_TAg65VeZAHaJUgMbccQ,human
6.0,89.0,1.0,65.0,5.0,yJX0jHwh_6KiqPDxyzBfZA/O-OerzFs_m3XrtcsDYoI_A,human
0.0,0.0,0.0,15.0,0.0,yJm494rLQvi7blKexNS8ug/XXL_9WY3bCsBoDiIK0Yt_g,human
9.0,11.0,1.5333333333333332,14.0,2.0,yK3zm_12o-KmHbk-iUxyTw/_3so8Vx7fkSS7VVvs9avNQ,human
